salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,target
149562.09031471316,0.0,55,2,12,7,77091.64269761964,9,115269.02064925387,0
113766.96307238904,0.0,40,0,18,2,414924.58380632685,24,242099.29360635436,1
114196.0501420967,0.0,68,4,20,4,592204.2521850052,27,97058.78904553672,0
49572.811252732114,23458.115776405248,20,4,5,4,218206.28039328734,2,276679.48339930415,0
110664.26107832527,0.0,28,3,4,0,859251.3757010658,16,239357.104303199,0
64291.77123283801,82412.32323537211,36,3,4,1,630495.2095763579,3,288510.57823540905,1
109238.63237328216,0.0,29,1,19,4,234072.36335849203,8,59225.78110573079,0
119377.64789240525,0.0,58,4,20,3,637846.7698491086,13,225257.23244437712,1
77553.73052251269,0.0,75,4,14,4,427451.7882496933,2,304815.45612256514,0
116211.60971299084,0.0,80,1,7,4,464171.25487681467,6,119932.5888373462,0
91758.99192510868,0.0,30,0,14,7,118937.1135784769,16,145629.6445155138,1
50091.91049228336,63021.687240927495,64,3,3,3,711955.5222412744,26,395623.8725224808,1
96672.64659668351,0.0,71,1,14,1,731193.6650974051,21,74494.7005376646,0
54532.221313283226,20667.721408275796,23,1,10,4,375661.379469495,15,344338.99560604687,1
110965.37904684326,0.0,80,2,17,8,0.0,3,299018.3310205518,0
135624.97560801898,0.0,67,2,20,4,210345.95695533417,8,480955.55109641835,0
128674.61980780357,0.0,56,4,1,4,430498.79384109867,25,378134.41520627856,0
81165.10702271236,0.0,61,3,9,2,898167.284959538,14,317392.3597270434,0
83924.35428483173,0.0,25,3,12,6,166661.6787330184,22,52299.94229127871,1
40907.23084564862,40873.38173408453,51,2,13,8,0.0,3,157258.57858508397,0
62025.59221587931,82763.85451064329,45,4,1,8,0.0,2,93791.27069726356,0
67031.31668971779,66733.23655416802,60,3,2,3,383528.11913646624,5,463836.3804222239,1
76955.09235940917,0.0,64,3,4,0,1178517.4526573557,20,399656.86663723533,0
112271.76726303369,0.0,39,4,1,8,0.0,8,496128.5696976098,0
138680.88420294184,0.0,49,0,5,7,143265.30599341044,10,254436.00753475586,0
55545.23657272565,72604.29591825209,50,1,15,8,0.0,7,460934.07496578095,0
86071.31590707622,0.0,76,1,3,4,509070.05307080195,28,207471.21177567256,0
141452.2911787276,0.0,52,2,1,4,490420.3930454131,27,293468.86120708054,0
149857.30331981403,0.0,51,1,15,8,0.0,11,275958.7085354055,0
90645.9081846275,0.0,49,2,7,3,535898.8209924506,8,428006.48799368914,1
73400.76242144516,33863.22454253499,50,3,13,2,597197.1897698541,2,63123.13490469434,0
145495.96672299097,0.0,41,0,15,1,718165.760765293,15,7673.798957630318,0
38740.20407570317,75319.97285119144,29,0,16,4,335424.49362057267,23,198741.6619428867,0
30440.991675328372,34642.41917375922,63,4,13,5,338039.7537023963,29,379700.90466718184,1
133409.79226180972,0.0,22,4,3,3,565580.5084273202,30,143689.50202102182,0
49573.21649104079,16778.44980767265,26,0,15,2,716400.6976759407,29,14473.62469878405,0
62168.70668156929,14208.942107875519,42,2,14,2,446518.45931038103,14,282964.0309579684,0
123027.53160452392,0.0,30,1,3,6,223942.07370748304,8,248833.62618397552,0
95810.42698476689,0.0,34,3,9,7,75532.67081591541,1,449454.2658501605,1
80482.92321828919,0.0,38,4,6,1,659210.8485226701,12,493825.84760923573,1
58890.052386090385,82152.18046175815,64,2,15,4,279686.79964355694,13,426667.7293300929,1
33864.92476490692,38602.32232432217,42,4,10,4,208775.83914382602,27,329114.90796434035,0
55682.44942316961,52444.676271677425,63,0,20,7,133283.88996731883,29,143097.07572959724,1
123851.81553598783,0.0,58,2,8,3,560445.5815651522,22,377788.6618708386,1
119771.20068441033,0.0,63,1,4,0,647146.3071621088,15,16682.265622816216,0
67431.96029370106,19855.88548153641,78,2,11,6,135128.01408886132,5,393256.4055152526,1
133939.87757186327,0.0,43,4,17,4,532189.0478269589,9,457024.47676915606,0
142744.41609263583,0.0,71,2,11,1,677831.9721968867,3,70378.50750294133,0
145645.02723015775,0.0,75,3,18,5,177090.86267057498,13,6959.327550450589,0
89754.40007497769,0.0,49,2,9,6,264483.46024535486,12,54173.051099615346,1
50396.84728750581,11876.848723486175,76,4,11,3,573826.1903197208,21,411927.6756952238,1
138220.39299562597,0.0,39,3,4,2,327208.08660802926,2,152182.29217800262,0
84041.20046716675,0.0,26,1,18,2,533187.4986900855,12,335243.1094250856,1
116608.2157980123,0.0,80,4,14,2,831248.2703397475,21,49510.81735526425,0
83615.11491264988,0.0,46,2,2,5,215180.90540926848,15,475277.5849257135,1
131208.52512977412,0.0,26,2,18,5,168165.02674998262,9,94904.28108053977,0
35880.763481344286,73602.48913477609,49,0,7,0,440462.8085302984,11,121784.44858201181,0
36370.105090045574,52343.34819309725,24,4,7,3,656526.4905605295,8,164279.77671611522,0
39182.043392387684,77539.82767238187,20,2,5,2,624129.2741178909,26,87248.56045069674,0
105937.49353765119,0.0,21,1,1,5,386995.3992704262,8,294426.46102522116,0
22051.540856450833,29902.563124373002,28,3,17,1,871965.692523797,16,224137.60713494208,0
67065.06659627656,54524.95134010203,48,4,8,0,981794.3977309881,30,433490.45387991914,0
87788.65791270093,0.0,49,0,2,7,134729.85431672426,14,343048.7480311163,1
83734.95103874928,0.0,78,3,3,1,575478.2738224283,5,32841.116660056956,0
55752.079942533914,57480.75432257616,55,2,13,8,0.0,17,302713.39576765645,0
32893.20001827546,62633.45639095496,74,4,7,6,190310.9831930563,8,206906.7855884567,1
127564.49922140581,0.0,45,3,4,5,278029.2018782874,22,127444.8982413896,0
143967.02729048624,0.0,63,3,3,1,932240.3219323981,3,215938.25927587014,0
116796.56599494426,0.0,43,1,18,0,869172.0661915817,18,280841.690784864,1
107101.72441519846,0.0,46,2,14,0,1174718.9002491797,20,156224.44954382698,1
33468.073570202345,48055.94102260031,29,3,8,1,595079.7959548339,18,183780.52530767507,0
119138.73215179046,0.0,56,1,14,8,0.0,27,310861.90273453767,1
107746.97246812948,0.0,55,0,20,4,211581.27242450733,9,351349.38643280236,1
60168.009547888316,35486.84925829437,20,1,5,6,113917.08424966728,24,316586.0063277569,1
23985.42278951777,65958.382150428,33,3,14,7,84089.59817693327,12,155818.6848521082,0
62169.77597019545,80605.55679775414,58,0,2,2,394445.9382642919,20,24881.24621647858,0
30605.59857914871,43233.473074774454,47,3,20,7,91418.37378827247,7,377471.57183418534,0
34796.27605432623,42243.52250484178,38,4,16,8,0.0,2,110259.2177512623,0
147977.93558174552,0.0,23,0,7,4,578129.6348906576,25,68617.4026286635,0
53217.53552278971,34609.17669533809,20,3,14,2,377511.421055529,18,351835.6316913318,1
85034.10505230771,0.0,73,2,3,6,272352.8724045177,2,218109.79775615607,0
79768.05254631575,0.0,24,2,19,6,214679.9361771686,23,320070.8345237894,1
57636.97672614856,40377.423029871585,40,1,20,7,133202.59130717072,30,180926.34561706288,0
76772.53134386962,0.0,26,1,14,6,204792.5086001263,13,435262.20809770585,1
116954.62744039837,0.0,34,2,6,1,707338.2991795038,4,265302.4103863241,0
45207.48181469705,68217.11719932515,42,1,8,1,452510.9527943861,7,86749.5112210474,0
39873.07257077088,66936.42850341779,24,1,16,7,125444.58252469859,25,289734.0448532449,0
108547.35218092838,0.0,76,4,20,5,409274.0624494249,21,158069.4472452901,0
77169.16612444232,0.0,50,3,10,4,436567.90273240843,12,253668.4426448891,1
60353.02057882042,43893.53977755117,23,2,10,1,801266.5287030861,28,45148.252006651404,1
97230.37642180038,0.0,44,3,19,8,0.0,24,447938.3827784013,1
78465.38147461781,0.0,71,4,7,5,331501.7502210193,17,75430.53834781927,0
28043.58101314309,17762.64079527937,77,2,3,8,0.0,2,123871.86179914212,1
76908.5756602003,0.0,48,4,17,2,518338.7758114277,30,141446.78930720894,1
73140.02164215164,35377.536013106466,58,0,11,1,580783.5285824102,18,339189.6724200405,0
56939.10660415478,64280.02412518463,62,4,5,5,174450.5962343652,22,70714.19029215892,1
65476.70237965975,82577.23807695585,64,3,5,1,566707.3211911727,13,321746.6316806598,1
62701.95205296592,19584.532307525944,64,4,3,6,201697.69728456152,1,181298.8344910222,1
43434.179973989805,26064.449590667526,80,3,7,3,749988.3105515143,5,38582.54215043816,1
129775.69052916483,0.0,26,4,18,8,0.0,11,438196.3862713709,0
100344.09051415604,0.0,58,3,5,2,408507.58030121797,23,385548.9068654942,1
125175.68355310915,0.0,30,3,2,6,172859.8828261538,24,118765.10072346253,0
77745.83227468583,0.0,38,3,8,8,0.0,26,392185.1197966024,1
137516.66395786958,0.0,32,2,19,7,96167.99784409892,10,389062.018624963,0
85377.86989338527,0.0,46,1,7,2,823801.1520356084,2,320589.5181022236,1
133635.2028567908,0.0,55,0,17,1,549544.1098415299,25,80156.16712268925,0
78411.49864859735,0.0,52,1,14,1,1012489.2841082324,8,408351.62792775023,1
135001.87058334096,0.0,79,0,14,0,717163.1723761982,12,117889.03693171631,0
149288.29566097786,0.0,43,1,1,5,429247.77142498596,27,357352.13626161474,0
63587.746269103,20953.6980116365,22,2,16,2,755304.6928593644,16,224300.7369911233,1
