salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,target
45052.49102009438,27976.2756445748,80,0,17,2,700000,16,306357.5885995022,1
134597.18926740694,0.0,50,4,10,8,100000,28,332989.40181990253,0
77479.20717705844,0.0,39,2,14,7,200000,30,407842.3286911205,1
129495.37652287217,0.0,28,1,18,7,200000,20,150723.13676529625,0
59685.058684182564,21326.763214475708,38,2,3,8,100000,3,74128.29443173276,1
102385.42913775193,0.0,71,1,10,2,700000,14,349316.9287943098,0
26003.369984226385,38131.92071082323,69,3,17,3,600000,16,116665.3528293377,1
42642.07056525492,55192.86541871207,80,2,9,6,300000,27,134585.80993290068,1
63957.27553013566,48746.76247066118,33,0,14,8,100000,24,98806.04031119333,1
95757.27615506081,0.0,35,2,14,6,300000,19,212792.5938388399,1
150000.0,0.0,23,3,11,4,500000,1,33873.94740571351,0
92856.81993860469,0.0,41,2,2,5,400000,15,500000.0,1
128090.40803293264,0.0,72,4,10,3,600000,20,261578.4906071406,0
82040.67304376564,57217.90967864517,54,2,18,8,100000,5,271929.59525690885,0
60388.19591856887,26102.842747970306,72,3,16,0,0,11,11413.141536809453,1
144407.6371918736,0.0,33,1,11,2,700000,24,421096.14253506553,0
122334.30889554629,0.0,24,0,11,6,300000,16,59137.26194180388,0
50121.72563046457,30046.416078495353,28,1,13,6,300000,27,14710.054063563128,0
64403.96414659236,50062.11710753233,64,2,7,4,500000,6,479780.16784162435,1
50522.32098312938,42835.217388503785,39,3,17,1,0,9,451953.28316448646,1
150000.0,0.0,60,4,17,8,100000,27,157003.9695010278,0
150000.0,0.0,72,1,16,5,400000,10,258085.50648167834,0
51553.22262428521,50459.72920149015,37,4,6,8,100000,14,333464.4278097005,0
87543.56099527274,0.0,75,0,4,8,100000,6,59388.31080439496,0
119753.2935413849,0.0,25,2,18,6,300000,24,9468.025648701318,0
127197.94964230007,0.0,69,0,4,7,200000,19,248565.79132993685,0
106815.0870330792,0.0,53,4,7,7,200000,14,69769.73697866488,1
102028.59748823068,0.0,34,3,8,0,900000,12,263492.4318675786,1
97832.0638941227,0.0,30,0,3,5,0,30,167897.91650146473,1
72773.56787146165,37950.7259333088,70,4,13,8,100000,16,137968.8754617575,1
59309.26518085187,71248.60145384898,27,3,15,7,200000,15,229247.1610973823,1
131986.61068071,0.0,64,1,18,2,700000,30,402518.463250507,0
89936.19708675476,0.0,57,2,15,2,700000,16,126581.25127821643,0
86603.01937870598,0.0,33,4,2,7,200000,10,201288.2644537644,1
70823.18338499844,27559.5767496276,33,0,11,8,100000,23,309270.0080270007,1
132883.091678225,0.0,74,3,10,0,0,25,152516.74236515543,0
108282.00370179095,0.0,31,0,5,8,100000,18,240861.51670064416,1
132926.09095493733,0.0,48,0,8,3,600000,1,464632.8529067832,0
52474.92916579669,25643.456796357543,74,1,20,6,300000,30,450897.03767718916,1
114307.97580115583,0.0,20,2,9,0,0,26,425397.45659417496,0
114307.97580115583,0.0,20,2,9,0,0,26,425397.45659417496,0
62184.14500541606,29954.64002828639,46,2,13,1,800000,12,287956.48230837,0
20338.320332011863,13629.704587447386,61,0,19,0,900000,23,329682.93204749405,1
91865.00247209624,0.0,80,1,2,2,0,20,32695.419653106397,0
81367.24802692575,38835.98168147689,80,3,6,3,600000,24,312095.3227685802,1
63914.43061790664,64510.545871298316,37,0,10,4,0,19,500000.0,1
42194.803267210744,35588.90963243318,80,1,18,4,500000,11,445258.87481176475,1
104317.17407724971,0.0,78,4,11,4,500000,18,206158.4341905279,0
44607.23430018636,61743.752348666734,62,1,7,3,600000,12,200843.92031507057,1
73658.18547222887,31776.651396671547,33,3,6,8,100000,9,500000.0,1
54555.04457497332,69625.15319254197,80,4,1,0,900000,17,273411.6481279354,1
54440.164006392886,75000.0,67,1,18,5,0,18,226834.78678324295,1
104564.03004484615,0.0,31,2,3,7,200000,15,218883.85174476053,1
95000.72780123276,0.0,72,0,5,0,900000,9,323214.3039440426,0
43298.18768438775,30783.506536451267,70,4,11,5,0,7,111879.71418215652,1
33390.03563793346,37374.82580164304,57,2,6,8,100000,23,296540.521845978,1
36913.61788357021,67141.89577758421,69,0,19,8,100000,1,196051.959340545,1
91350.42831648633,0.0,32,1,5,4,0,12,90427.20908547728,1
116263.13291596001,0.0,24,2,12,3,0,16,155809.54138024984,0
112933.08012372062,0.0,38,4,3,1,0,16,149559.34861987171,1
53821.662831561145,62329.260580364644,20,2,13,1,800000,10,224763.92747599373,1
146086.75441179308,0.0,30,3,8,1,0,22,497150.7035339174,0
50992.70948778496,62635.031872446365,72,4,4,4,500000,12,178288.8879688854,1
30088.080905097508,75000.0,30,3,20,8,100000,17,256839.55124560575,0
116488.46541961112,0.0,40,2,14,5,400000,18,0.0,1
35478.68273521174,49596.67413240558,45,2,13,8,100000,7,302328.44978495187,0
48272.07620674251,54781.60985018175,78,2,1,2,0,30,24110.982183714877,1
94259.3818766468,0.0,60,4,19,7,200000,27,95804.25686105265,0
59788.16496651631,35154.65182708022,71,3,3,3,0,24,360522.8126300137,1
120171.51961325559,0.0,47,0,9,2,700000,10,478270.39786370157,1
111231.6928719072,0.0,72,3,14,4,500000,7,360657.36933973734,0
20000.0,29392.385805369537,30,2,10,4,0,13,266573.37018152326,0
40820.954851164424,15375.240467908818,67,2,3,0,0,28,194784.24253904866,1
109056.04935077344,0.0,56,4,19,6,300000,30,500000.0,1
46418.15296188611,43473.01903354149,68,1,8,1,0,24,184781.84202459405,1
20000.0,21758.310313764247,68,1,12,7,200000,13,0.0,1
115942.51501291574,0.0,45,0,10,8,100000,24,85934.09237146247,1
120895.59257755565,0.0,32,1,18,6,300000,13,310276.38890460925,0
85230.55808263317,0.0,71,0,8,3,600000,16,384637.12966390315,0
138279.89347656348,0.0,49,2,15,4,500000,6,60090.02571559799,0
126591.7853188866,0.0,67,0,4,5,400000,12,406003.97403489874,0
90738.26029978825,0.0,80,4,19,4,500000,4,70932.86589535173,0
46761.87128992589,14101.700634072593,80,2,1,0,900000,11,483679.43497119605,1
31068.00387434208,75000.0,25,2,18,7,200000,28,51116.99509771697,0
21914.108927093606,75000.0,48,1,12,8,100000,28,296554.75711762015,0
60628.71491845502,75000.0,30,1,15,1,800000,4,386769.2803177171,1
145430.3667904703,0.0,53,2,2,4,500000,14,452687.57819233526,0
48995.38280164896,71501.68271583771,49,1,20,3,0,27,232342.4522234518,0
121507.3445110325,0.0,62,1,16,1,800000,1,392727.7392470479,0
68267.4101896166,27440.573828358287,74,2,3,3,0,7,34461.01183848866,1
112921.5037031343,0.0,80,0,12,1,800000,23,110995.98286823284,0
111732.01197185353,0.0,33,1,16,3,0,23,205394.74393676838,0
57371.76626122486,45765.43307883908,38,3,13,0,900000,27,227765.38156354212,1
123983.43450229039,0.0,74,0,1,4,500000,5,145758.4601364282,0
70636.84542499094,34926.23690110338,36,0,5,3,600000,26,171190.20486265057,0
117906.125814961,0.0,38,2,5,8,100000,16,122829.4678405662,1
62584.435022682264,45023.153876719865,35,4,20,8,100000,19,0.0,1
88481.36041737474,0.0,60,2,15,8,100000,25,197912.92598876543,1
129448.11248207776,0.0,58,0,8,7,200000,26,79576.80507213227,0
66817.86236443024,75000.0,40,1,7,1,0,12,285146.35274851,0
92155.84239746713,0.0,58,0,18,6,300000,14,493709.8523006188,1
34801.93284423551,14340.71440464572,68,2,18,1,800000,4,3807.742856357683,1
60571.9831955405,75000.0,49,0,14,2,0,15,164446.90082280975,0
35096.47672727461,75000.0,24,0,17,5,400000,28,84956.72310717052,0
86985.63834413866,0.0,53,0,6,0,0,7,338403.225946496,1
44666.329600742334,31156.372291147018,57,0,1,7,200000,1,280345.58208184096,1
73289.38110049795,60826.89564100487,63,0,19,4,500000,10,275303.2181676715,1
42223.808884285,72375.09430309312,80,2,3,3,600000,27,187822.32395690295,1
126112.95375088802,0.0,63,3,20,1,800000,27,393293.0787585676,0
48236.425969449265,75000.0,43,2,18,1,800000,1,304121.179865081,1
63957.671316445194,23726.651491582612,62,2,10,1,0,20,392377.61764630093,1
82561.11850665268,0.0,75,0,15,7,200000,3,276380.89485752385,0
32995.73207156567,22717.9389530846,45,2,19,1,800000,11,305503.367879167,0
61080.209410273696,27336.06830603692,20,2,20,3,600000,13,70629.35579028037,1
117663.31617189634,0.0,75,2,4,1,800000,7,457641.11163814424,0
97288.17269530364,0.0,36,0,6,3,600000,21,157590.4330117691,1
76090.505951912,0.0,49,4,13,6,300000,13,5074.444311022282,1
95001.00963847115,0.0,53,0,1,6,300000,16,347732.7392338667,1
42223.808884285,72375.09430309312,80,2,3,3,600000,27,187822.32395690295,1
35476.982191543524,54379.421229693005,55,3,18,2,0,10,416988.07522866863,0
150000.0,0.0,44,2,4,1,800000,8,50144.76852341008,0
150000.0,0.0,47,1,16,1,800000,2,321321.685150104,0
108120.21155792699,0.0,54,4,10,0,0,19,381365.1773384448,1
118595.84251154108,0.0,73,0,2,7,200000,10,391279.5488874528,0
33913.375733722496,18863.81621203388,73,1,8,6,300000,7,185333.64615379804,1
91161.65992013995,0.0,78,0,6,5,400000,12,408703.33515244024,0
110948.2716046561,0.0,56,3,4,2,700000,1,147546.6678668919,0
36255.922194066006,71959.4209512002,72,0,15,4,500000,11,219733.37363619372,1
101262.75284577727,0.0,26,2,4,5,400000,5,289884.5763767765,1
33024.18421806289,38807.06453749012,61,1,1,6,300000,12,183177.17165435827,1
111258.18685061752,0.0,68,1,5,1,800000,30,37461.19906279695,0
73546.48497736888,54722.892058145524,34,3,7,2,700000,11,48893.68906756237,1
106783.24505130063,0.0,29,0,17,6,300000,30,144091.52284156764,1
140528.3042100551,0.0,42,2,6,6,300000,25,93903.65710581135,0
34637.15022020547,72335.38151998346,67,1,12,1,0,1,277104.58565221314,1
56753.196079328554,36806.741004026044,65,4,5,2,700000,22,460611.1699743459,1
110948.2716046561,0.0,56,3,4,2,700000,1,147546.6678668919,0
91277.0525189086,0.0,74,2,3,5,400000,23,158319.43508542838,0
38948.9639548626,32998.39142201052,64,3,9,8,100000,18,65417.096004321225,1
75888.13302742335,51100.04783702328,65,0,3,3,0,29,269534.2711405923,1
77647.56399233601,31628.53853572592,58,3,6,5,400000,6,247944.9523269879,0
32053.245376917854,75000.0,62,1,1,1,0,18,500000.0,1
50590.05924814447,26776.65932629274,26,0,18,2,700000,7,110306.33227749265,1
20000.0,66904.02160670198,23,2,8,6,300000,21,13501.216637361176,0
145630.45732058532,0.0,29,1,17,8,100000,25,240527.31541569784,0
59256.57878204327,25161.07444299724,76,2,12,3,600000,7,264826.00219804456,1
133276.4146149104,0.0,20,1,4,4,500000,21,211232.62043827176,0
71545.27590648324,30630.344844255906,65,3,5,1,0,17,402957.1668756117,1
41516.289263950435,65990.02626767455,44,3,9,0,900000,26,71002.88992103623,0
99568.07797551971,0.0,20,2,13,6,300000,17,396566.5331533413,0
75853.32835456083,12430.214965229523,53,3,5,2,700000,6,201094.94793627487,0
133276.4146149104,0.0,20,1,4,4,500000,21,211232.62043827176,0
48992.09791032582,72623.24815863294,62,3,6,1,800000,17,53058.117809528696,1
36864.1879364805,75000.0,51,1,2,6,300000,6,429034.4414662352,0
113290.01970723746,0.0,73,1,8,1,800000,17,352431.7681871959,0
41646.63887464299,19763.713386607604,54,4,7,3,600000,13,341029.8413871177,0
22775.668212056567,27830.19245738706,22,1,1,3,600000,14,277504.4813906037,0
56601.62402660302,47456.961985004906,61,4,11,7,200000,20,108395.90148607179,0
54460.74718504114,10000.0,37,2,7,1,0,20,192040.02525368345,0
123844.40114350368,0.0,25,3,13,5,400000,27,159046.96643926104,0
128413.03357502115,0.0,62,2,17,1,800000,22,378753.0770217871,0
75528.4151733099,75000.0,38,1,17,4,500000,12,392477.4224616981,1
86129.9922651416,0.0,73,0,20,6,300000,28,50133.89084749701,0
64547.84179353756,73364.33439113681,65,4,5,0,900000,22,284162.21948676667,1
51489.80270403156,43198.80808167599,80,2,15,2,700000,1,436497.45760656614,1
47415.778284776585,25296.133321609967,46,4,15,0,900000,12,232338.89821201304,0
20000.0,70303.02617852272,55,4,5,5,400000,9,34826.7412596298,0
125309.18975406195,0.0,27,0,3,4,500000,15,358013.20694428514,0
137813.97701699994,0.0,42,3,17,8,100000,28,269847.94329594926,0
97637.53156131935,0.0,44,4,2,0,900000,23,149316.9374400362,1
95479.41082438534,0.0,58,2,1,4,500000,26,68041.140677775,1
33064.57476676051,14070.187103930448,75,1,6,0,900000,8,31310.189961135802,1
38549.73793887965,22330.15087185159,76,0,5,8,100000,25,300312.4116079258,1
32151.902380016243,40781.420938531635,37,4,6,3,600000,26,187947.8590563708,0
149632.06395836629,0.0,64,0,8,5,400000,13,128241.03911315037,0
139594.9872825444,0.0,56,4,19,5,400000,15,338202.26507075934,0
28704.167160911144,17240.447066621848,53,3,6,4,500000,20,244431.52802392904,0
55820.9291732168,75000.0,28,1,7,2,700000,30,450712.69758133497,1
127453.19499171473,0.0,33,4,14,5,0,26,57951.94890829635,0
47305.04940231163,16718.84548333027,70,0,10,6,300000,28,325097.55445244827,1
118497.38803928571,0.0,54,0,16,8,100000,2,121225.73793488336,1
48851.56131295021,27672.88866341975,42,2,19,0,900000,30,0.0,0
63378.74619079417,75000.0,20,1,16,8,100000,19,108743.38209635284,1
96987.31845266865,0.0,33,0,15,3,600000,26,71169.99359357184,1
88941.53382735123,0.0,79,1,2,1,0,19,429975.8723083493,0
59699.17317208489,42769.31952287463,43,3,7,0,900000,26,299424.0516037481,0
44085.40382814488,20466.78678199046,55,3,2,6,300000,10,374622.08307605336,0
130181.7983362058,0.0,65,3,17,8,100000,21,235919.764087274,0
20000.0,21503.269424760525,52,4,9,7,200000,6,383429.8253321494,0
150000.0,0.0,50,1,9,5,0,13,314757.4830276861,0
69795.68313146278,23497.300816742914,31,0,18,7,200000,27,0.0,1
87535.64812045079,0.0,54,0,2,7,200000,12,353878.4903944603,1
46028.554338700254,48021.45544842087,47,2,12,1,800000,21,431087.937395278,0
102321.69322026652,0.0,63,1,8,8,100000,7,134133.5203049508,0
42980.871101868375,61469.57843068201,42,1,15,7,200000,18,105252.71643951294,0
99340.1650648787,0.0,49,0,5,3,600000,20,140039.41768873573,1
38839.76637443114,60197.96701373911,40,3,12,5,400000,5,134845.23780659217,0
89114.6154386336,0.0,58,1,10,7,200000,19,269235.25916837854,1
73248.81697888093,52395.13188004262,40,3,7,7,200000,26,68120.89266463245,0
45154.89038259742,74828.14534902459,65,1,19,8,100000,22,90121.8861303303,1
71493.49252020103,43477.760022750306,69,0,16,6,300000,15,174082.5044545104,1
79356.53216564999,0.0,79,0,4,0,0,26,447479.2650223182,0
135414.24140972772,0.0,30,2,5,2,700000,8,99205.66321076144,0
58442.154556775364,41169.24454561799,77,0,19,5,400000,26,464196.1721947159,1
66750.63912055221,53562.22040425187,25,2,8,3,600000,13,228512.232092896,1
143555.97387022298,0.0,67,0,19,3,0,8,325036.8624084615,0
45581.23740327905,67286.00287457934,59,3,17,7,200000,8,346410.24864018516,1
117623.00270566507,0.0,74,0,8,6,300000,15,416623.9260902725,0
87872.68024304087,0.0,55,3,12,1,800000,19,464707.1134751559,1
91314.48824347815,0.0,23,0,17,8,100000,4,0.0,1
46028.554338700254,48021.45544842087,47,2,12,1,800000,21,431087.937395278,0
51489.80270403156,43198.80808167599,80,2,15,2,700000,1,436497.45760656614,1
91219.7448156167,0.0,63,0,7,7,200000,11,427767.93110165,1
99987.6053531219,0.0,51,2,6,1,800000,27,451925.1881799703,1
91377.30596856687,0.0,72,0,19,1,800000,16,121515.61403713583,0
74822.67907559242,0.0,46,3,4,4,500000,17,228422.82601039266,1
114970.72951526393,0.0,24,3,20,8,100000,1,443939.1683533425,0
109142.1505792409,0.0,23,0,17,2,700000,8,356888.7404155955,0
96642.43162771204,0.0,75,3,20,0,0,4,275289.21897499,0
129555.47271341804,0.0,58,0,7,2,0,26,294496.6552612877,0
91293.20937335727,0.0,74,2,7,7,200000,18,388760.21736607054,0
36736.94269900453,64198.02980133321,33,4,18,5,400000,26,210257.8314731299,0
63914.43061790664,64510.545871298316,37,0,10,4,0,19,500000.0,1
71545.27590648324,30630.344844255906,65,3,5,1,0,17,402957.1668756117,1
136724.4641637811,0.0,66,4,4,7,200000,2,181917.85663351428,0
82023.62228088925,0.0,39,4,11,4,500000,13,400601.53495911794,1
79257.83152536963,0.0,60,1,10,7,200000,21,301775.0140660835,1
40295.82000056044,49019.24107890933,33,3,8,1,800000,21,215623.21126174205,0
134151.13621535362,0.0,23,2,12,5,400000,10,101481.64096583833,0
102108.00997050854,0.0,20,1,5,4,500000,10,202250.54955578505,0
45288.19629047109,39525.79463212007,68,1,14,1,0,10,19488.09924742527,1
104829.71196692555,0.0,52,3,6,7,200000,7,282694.077824251,1
84354.2607266931,0.0,62,3,14,7,200000,25,175195.38009043818,0
48053.849524857666,38689.68268452984,36,0,18,3,600000,1,399082.9956665179,0
41597.10191122672,28594.680485314373,64,2,12,7,200000,29,227073.08201585585,1
20000.0,46473.54514099424,71,3,13,8,100000,13,478159.12244811445,0
115822.06761107853,0.0,70,3,17,5,400000,19,398173.8177494666,0
62940.50970982517,10000.0,31,1,11,8,100000,21,394992.7306198547,1
95562.56601332735,0.0,67,0,1,6,300000,6,271262.2524299065,0
90935.92699872014,0.0,72,4,14,2,700000,6,199686.2334022157,0
127669.09592211642,0.0,36,0,17,2,700000,8,361296.45587877004,0
96668.7292161028,0.0,72,4,12,6,300000,4,391686.26292449987,0
29911.611996703246,75000.0,20,1,13,2,0,1,201817.9385622126,0
55844.733832924954,19417.136324433475,31,1,5,4,0,18,473939.5915666099,1
132017.62799205908,0.0,76,4,5,5,400000,26,193762.4886530166,0
97032.98022244277,0.0,53,0,9,5,0,23,390274.8412103608,1
91808.83817260727,0.0,45,2,11,8,100000,16,438829.2403597975,1
116871.26853662431,0.0,71,4,20,1,0,6,77271.11904267619,0
121436.71551251356,0.0,45,3,5,4,500000,23,85296.01914956195,1
23399.192396734194,10000.0,43,0,20,1,800000,13,288365.16129534255,0
95011.15960243548,0.0,66,3,14,0,900000,9,399132.85795162106,0
110029.30484583302,0.0,74,1,10,1,800000,11,166370.2210175342,0
94861.73650979575,0.0,42,2,16,0,0,10,259555.51736878982,1
98917.76895192529,0.0,28,4,5,7,200000,16,400450.9656869892,0
74722.29288675866,19192.007952228792,36,1,9,7,200000,28,313014.3169507189,1
110693.94012030716,0.0,57,0,15,6,300000,22,263406.98551115673,0
115942.51501291574,0.0,45,0,10,8,100000,24,85934.09237146247,1
141353.06308850294,0.0,52,4,1,2,700000,9,428526.1912824769,0
80910.23902069173,0.0,27,4,18,0,0,26,332175.30658516655,1
142258.51335198467,0.0,51,2,18,5,400000,27,114364.674915755,0
38035.76880884353,51944.8177932787,78,1,11,7,200000,23,296575.07653028466,1
83258.65098185833,0.0,30,2,17,6,300000,24,30322.26184535274,1
107804.55255188813,0.0,34,2,3,6,300000,30,212290.21756613196,0
89775.38866310689,0.0,76,2,8,2,0,20,448573.9029191884,0
64403.96414659236,50062.11710753233,64,2,7,4,500000,6,479780.16784162435,1
43920.355017451875,47365.405295095545,25,3,13,5,400000,17,199312.12186543655,0
146885.3175895291,0.0,47,2,6,7,200000,24,156718.79973841272,0
75812.8508673168,0.0,61,3,16,0,900000,18,409481.82835746696,1
25806.287129131473,75000.0,68,4,6,7,200000,5,205093.89582997363,1
150000.0,0.0,64,2,15,3,600000,11,489840.2579334073,0
120496.50155290804,0.0,44,0,3,3,600000,21,344982.74236365897,1
38703.385916034895,53457.5338529847,60,3,10,0,900000,29,478048.7254365339,0
67985.92548060187,29564.044277036293,70,0,20,6,300000,20,83024.30221148641,1
104986.70748510494,0.0,35,3,5,4,500000,23,346286.80691643053,1
103204.29061364349,0.0,31,0,15,1,800000,10,440969.26582451793,0
128782.98249187009,0.0,52,3,13,8,100000,21,476936.9765907704,1
122501.61857525865,0.0,77,4,20,8,100000,21,42049.265971159635,0
114327.8626233098,0.0,24,0,16,4,500000,11,366027.71183292824,0
50590.05924814447,26776.65932629274,26,0,18,2,700000,7,110306.33227749265,1
32841.28660716072,58617.72725338601,54,1,4,7,200000,18,500000.0,0
40001.1286866908,56558.048070632685,79,4,19,4,0,4,481906.9543623991,1
70636.84542499094,34926.23690110338,36,0,5,3,600000,26,171190.20486265057,0
35013.270409780416,19581.153213414444,39,0,11,2,700000,12,102616.25675152629,0
21427.125323147986,49293.15071721777,55,1,17,0,900000,14,200053.1320899625,1
69401.69389564886,0.0,56,2,7,0,0,6,477540.0529450989,1
57977.583936404364,75000.0,25,3,15,6,300000,12,401405.07883521187,1
145717.41193715227,0.0,76,1,6,4,0,19,80602.24179820067,0
36777.68326278587,29598.377005657552,61,4,15,1,800000,28,200071.0447121447,1
90483.86791996517,0.0,47,0,8,4,500000,9,69218.59796089525,1
113415.55823283222,0.0,72,0,2,3,0,20,148402.2578774544,0
150000.0,0.0,53,3,20,8,100000,30,167518.86978829416,0
73804.32181589775,42224.39059840018,55,4,6,6,300000,24,293007.37050339737,0
114384.61091524453,0.0,66,0,3,7,200000,6,368826.1015024452,0
102197.52290218658,0.0,40,0,10,4,0,23,500000.0,1
150000.0,0.0,39,2,2,3,0,17,221510.9250104799,0
20000.0,13893.271525457578,52,3,6,1,800000,14,201662.01584696426,0
113290.01970723746,0.0,73,1,8,1,800000,17,352431.7681871959,0
91260.806650209,0.0,66,2,16,8,100000,1,383388.9210454099,0
88526.65949843137,0.0,38,3,5,6,300000,21,488047.28605253267,1
129023.80784093896,0.0,35,3,17,2,0,3,150588.05126442635,0
130486.58260930938,0.0,38,1,4,7,200000,25,290266.94147668284,0
73820.40878330846,0.0,68,1,13,1,0,28,358074.62342258135,0
24936.934513808228,75000.0,47,0,10,6,300000,21,64353.253987331744,0
80611.0537598052,0.0,21,2,17,8,100000,11,136567.96729881284,1
40561.38398967993,31172.003196284055,70,4,17,1,800000,5,430793.4351329765,1
30655.670949735377,45747.01836300708,68,1,5,6,300000,9,457546.8117895827,1
108775.91573165207,0.0,44,1,17,4,500000,22,53035.94157192504,1
141876.43315120364,0.0,43,1,17,1,0,30,500000.0,0
76022.5138602022,12966.060021313115,44,1,18,1,0,14,231130.32114556347,0
55976.12417912042,70248.57290250892,26,0,13,1,800000,11,307067.07881076826,0
96613.05728908887,0.0,24,1,11,8,100000,24,98043.97278765897,1
72251.87220491329,0.0,56,1,16,6,300000,12,204173.33491867426,0
67370.68345280971,45731.31411524266,25,0,15,1,0,27,165661.06709539625,1
112567.85725677942,0.0,40,3,19,5,400000,12,452761.435593301,1
74884.07591779238,0.0,23,0,10,7,200000,25,330737.4485889912,1
63366.99743891839,33567.77236599332,22,2,15,1,0,17,398189.08167539886,1
55241.53441059119,65636.54957224426,46,3,13,4,500000,21,217732.50423924057,0
68633.49984747142,52434.594978836525,34,3,7,4,0,15,136445.01259535245,1
75522.31746226418,16296.394231258919,71,2,11,3,600000,5,84012.02363622561,1
141706.15256027563,0.0,44,1,11,6,300000,28,350817.0934383904,0
55976.12417912042,70248.57290250892,26,0,13,1,800000,11,307067.07881076826,0
121618.00345474179,0.0,56,0,1,3,600000,13,404767.89656979777,0
74240.11916785841,0.0,67,4,12,8,100000,14,54546.53303561587,0
37027.72941119115,45808.79518467997,28,3,13,0,0,5,186183.16376288835,0
92155.84239746713,0.0,58,0,18,6,300000,14,493709.8523006188,1
150000.0,0.0,29,2,1,1,800000,30,339602.625669997,0
84612.61734302757,0.0,51,4,6,0,900000,3,7739.097397769772,1
141900.61619664985,0.0,69,4,19,8,100000,5,41124.29046625006,0
116709.66664017188,0.0,64,1,4,2,0,11,412587.1223334473,0
29605.787286643612,14440.254681158807,62,1,11,1,0,29,402612.6485711577,1
55006.73602218782,17834.272367089154,22,3,6,7,200000,26,380097.7983607075,0
57371.76626122486,45765.43307883908,38,3,13,0,900000,27,227765.38156354212,1
111095.58830268045,0.0,42,4,6,0,0,15,347475.04219421634,0
146983.72081928572,0.0,51,4,6,6,300000,9,148988.76408092724,0
116906.24184410104,0.0,80,0,17,0,0,19,252440.0512767422,0
38010.874115989864,43009.10607533985,64,2,3,2,700000,9,115986.43889994516,1
49561.0708195496,20302.599981475825,80,4,10,4,500000,4,267493.62345846236,1
95591.03511784892,0.0,58,4,12,5,400000,15,11603.615613147122,1
107727.54337163073,0.0,60,4,3,6,300000,1,153953.1391444109,0
33481.07097167839,75000.0,79,0,7,5,400000,29,491971.5958214429,0
85612.74013388992,0.0,75,2,19,4,0,14,405198.0308394942,0
52079.4866718287,20334.93216678682,42,2,12,0,900000,30,35436.26383328669,0
51379.43505394054,75000.0,26,0,1,0,0,14,92346.89977829676,1
23427.386062488942,34028.500099984354,25,4,10,7,200000,20,329878.25057517225,0
98116.33050585823,0.0,38,4,6,7,200000,11,0.0,1
108774.1055226124,0.0,45,0,20,3,0,27,19762.53950720186,1
80838.49533445323,0.0,20,0,9,3,600000,17,296952.2569262843,1
79539.25929713888,0.0,42,4,20,2,700000,15,0.0,1
96656.38382605702,0.0,35,1,5,8,100000,26,180673.70492904884,1
65312.92250510865,75000.0,54,0,10,5,400000,21,324397.41223851324,0
86351.58584043066,0.0,56,4,9,5,400000,22,318877.6728950215,0
31731.296392011245,15040.618226772462,53,4,10,8,100000,21,341752.2699001849,0
36150.67763364422,57598.41565447258,30,4,12,6,300000,27,0.0,0
44042.929969930796,57182.83267481743,28,4,2,1,800000,3,263449.09660782374,1
64034.31635458624,15735.958329580593,49,2,17,0,900000,1,279331.7588760687,0
81447.15916279677,23296.90911991586,64,4,3,8,100000,1,500000.0,1
64064.91018869108,60681.51782079387,52,2,5,3,600000,11,171469.8605526993,0
74103.49212439299,18916.828438423,20,4,20,6,300000,7,116954.65490430356,1
38489.240454702755,19966.186136930795,59,3,9,6,300000,4,43266.83142664804,1
